State Name,PC NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL,TOTAL
Madhya Pradesh,DHAR,CHATTARSINGH DARBAR,MALE,65,ST,BJP,Lotus,721025,1122,722147
Madhya Pradesh,DHAR,KAILASH VASUNIYA,MALE,41,ST,BMUP,Cot,9157,2,9159
Madhya Pradesh,DHAR,MANISH DEVID,MALE,31,ST,BTARP,Crane,3382,2,3384
Madhya Pradesh,DHAR,RAMCHARAN MALIWAD,MALE,41,ST,JAC,Ganna Kisan,5946,1,5947
Madhya Pradesh,DHAR,DASHRATH BHUWAN (DOTRIYA),MALE,62,ST,IND,Air Conditioner,5620,1,5621
Madhya Pradesh,DHAR,NOTA,,,,NOTA,,17923,6,17929
Madhya Pradesh,INDORE,ER. DEEPCHAND AHIRWAL,MALE,53,SC,BSP,Elephant,8622,44,8666
Madhya Pradesh,INDORE,PANKAJ SANGHVI,MALE,58,GENERAL,INC,Hand,520268,547,520815
Madhya Pradesh,INDORE,SHANKAR LALWANI,MALE,57,GENERAL,BJP,Lotus,1066824,1745,1068569
Madhya Pradesh,INDORE,IFTIKHAR AHMED KHAN,MALE,32,GENERAL,MNDP,Crane,4453,2,4455
Madhya Pradesh,INDORE,KAMLESH VAISHNAV,MALE,37,GENERAL,HND,Water Tank,698,1,699
Madhya Pradesh,INDORE,DHEERAJ DUBEY PATRAKAR,MALE,50,GENERAL,SPAKP,Swing,612,2,614
Madhya Pradesh,INDORE,BHAVANA KISHORE SANGELIYA,FEMALE,34,SC,JAC,Ganna Kisan,459,0,459
Madhya Pradesh,INDORE,RAJENDRA AGARWAL 'RAJU',MALE,61,GENERAL,SP(I),Auto- Rickshaw,527,1,528
Madhya Pradesh,INDORE,SRI IMRAN BAKSH,MALE,34,GENERAL,IND,Cake,422,1,423
Madhya Pradesh,INDORE,PARMANAND TOLANI,MALE,59,GENERAL,IND,Pen Nib with Seven Rays,1233,0,1233
Madhya Pradesh,INDORE,PRAKASH VERMA,MALE,43,SC,IND,Chimney,495,3,498
Madhya Pradesh,INDORE,AJMERA S PRAVEEN KUMAR,MALE,59,ST,IND,Tractor Chalata Kisan,693,0,693
Madhya Pradesh,INDORE,MAHENDRA TIKLIYA,MALE,31,SC,IND,Gas Cylinder,838,0,838
Madhya Pradesh,INDORE,HAJI MUSTAK ANSARI,MALE,65,GENERAL,IND,Bat,2019,0,2019
Madhya Pradesh,INDORE,RANJEET GOHAR,MALE,40,SC,IND,Capsicum,2405,0,2405
Madhya Pradesh,INDORE,RAMESH PATIL,MALE,49,GENERAL,IND,Cup & Saucer,3184,0,3184
Madhya Pradesh,INDORE,RAJKARAN YADAV (TEEMAI),MALE,46,GENERAL,IND,COMPUTER,1374,0,1374
Madhya Pradesh,INDORE,SHAILENDRA SHARMA,MALE,40,GENERAL,IND,DIAMOND,3364,0,3364
Madhya Pradesh,INDORE,SHRI SURENDRA,MALE,39,SC,IND,Bottle,2596,0,2596
